date,GDP,GDP_CONS,GDP_GOV,GDP_INVEST,GDP_EXP,GDP_IMP,PROMANTOT,UNEMP,UNEMPL,CHFUSD,IMPORTS,EXPORTS,CPI_SNB
1977-02-01,,,,,,,,,-0.15156817057606276,0.0319840427844621,0.016832758124714076,0.03631850789235003,
1977-03-01,,,,,,,,,-0.1233885629869178,0.04035621914799947,-0.02167863055986885,0.05875503803858351,
1977-04-01,,,,,,,,,-0.0941424146254839,0.01357002180360467,-0.011365950219239807,-0.01745826913343862,
1977-05-01,,,,,,,,,-0.0689557768581448,-0.0006328076507304825,0.03894919877161129,0.00631676809036108,
1977-06-01,,,,,,,,,-0.06119757703843298,-0.024213735843457762,0.07152249088097307,0.03815398211121135,
1977-07-01,,,,,,,,,-0.07869451450773468,-0.046966917562242916,0.07317276927573602,0.03531560757251384,
1977-08-01,,,,,,,,,-0.10587061993241598,-0.04501484800504796,0.11362443438936864,0.029237477714993076,
1977-09-01,,,,,,,,,-0.11893217395775046,-0.047264527359970554,0.02937431644455657,0.025696540119934497,
1977-10-01,,,,,,,,,-0.1099047134595228,-0.05654504052644582,0.06192777654859327,-0.0061385466956522805,
1977-11-01,,,,,,,,,-0.0858800182839925,-0.09154050921710433,0.05801294733738516,0.017696216975465973,
1977-12-01,,,,,,,,,-0.05707522799009368,-0.13378467890068324,0.12954416703587768,0.05134994327569231,
1978-01-01,,,,,,,,,-0.031322112501285915,-0.13701186173425084,0.1404062965016344,0.002677470161334128,
1978-02-01,,,,,,,,,-0.014825877954930178,-0.14059011912842645,0.06762138332766199,-0.019657428885263784,
1978-03-01,,,,,,,,,-0.009845467163424715,-0.08993153633590445,0.08302902647221799,-0.09712500692304715,
1978-04-01,,,,,,,,,-0.013374006058180399,-0.04169028125631202,0.011314210726844465,-0.020359451734687894,
1978-05-01,,,,,,,,,-0.017764699824986963,0.028751473561690277,0.003317231800778586,-0.017522691360841947,
1978-06-01,,,,,,,,,-0.013131149365177563,-0.006954355262126954,0.06356499543293381,0.052980076831442346,
1978-07-01,,,,,,,,,0.007117792449429672,-0.05458537537868047,0.017172985801160223,-0.018181975259622618,
1978-08-01,,,,,,,,,0.03857891249048251,-0.16445715708159991,0.1512870287867294,0.05090401313713855,
1978-09-01,,,,,,,,,0.06523398249749057,-0.18322991167051184,0.09090915683273693,-0.02097723808215335,
1978-10-01,,,,,,,,,0.07954891770256722,-0.16053862624921522,0.15386780449250637,-0.013020371674794973,
1978-11-01,,,,,,,,,0.07793057701093531,0.004653388797545954,0.04152922757440791,-0.04995305804617445,
1978-12-01,,,,,,,,,0.06360050396150463,0.06530070492045248,-0.026067865595862827,0.012437122539125767,
1979-01-01,,,,,,,,,0.03977009184875868,0.08416373174234049,-0.046925769195734546,0.02920139282720058,
1979-02-01,,,,,,,,,0.015698555436674866,0.000152563397020411,0.03956473781653713,0.01234266468666334,
1979-03-01,,,,,,,,,-0.001003767999243621,0.0034634765485453967,0.04879372646326274,-0.006709384543778896,
1979-04-01,,,,,,,,,-0.007030984923533268,0.027318621758028683,0.025282046421072124,0.010041615122879932,
1979-05-01,,,,,,,,,-0.007581760485356526,0.030644670312440336,0.02627212658056166,0.056015463051295455,
1979-06-01,,,,,,,,,-0.013794510269027782,0.010347188354277392,0.017164559661690504,0.0403240037260737,
1979-07-01,,,,,,,,,-0.03758724029348848,-0.04086161656751541,0.16060426807186445,0.03392948143206098,
1979-08-01,,,,,,,,,-0.08094234720326732,-0.04155081825572471,0.09099626806989392,0.03774504206215212,
1979-09-01,,,,,,,,,-0.13559314001615164,-0.052967241608900206,0.15417193970512955,0.011749574968760612,
1979-10-01,,,,,,,,,-0.18632026246645772,-0.010987134381537977,0.060150805240812844,0.0474394646472156,
1979-11-01,,,,,,,,,-0.2207848012285698,-0.008537924824639886,0.06912464480928904,0.011478103037507736,
1979-12-01,,,,,,,,,-0.22831274593293394,-0.007650504495424815,0.0406834420238269,0.0025449239581796235,
1980-01-01,,,,,,,,,-0.20927278970489027,-0.02205645431210085,0.06007147494498,0.027009786020219195,
1980-02-01,,,,,,,,,-0.17191684637454685,-0.0014073198974005607,0.100877181297367,0.04393618592409965,
1980-03-01,,,,,,,,,-0.1357470161150598,0.0983734377268769,0.02820482650516709,0.07502407067240213,
1980-04-01,,,,,,,,,-0.11327041778332614,0.09907375291752002,0.009160167989950452,0.037836092640546326,
1980-05-01,,,,,,,,,-0.10557312823081766,0.013624614977316096,-0.07652847834607002,-0.027561465752214076,
1980-06-01,,,,,,,,,-0.10149219257789,-0.07681228348355207,0.038308145099613,0.0042898749754378684,
1980-07-01,,,,,,,,,-0.0932026604531,-0.09125457221982608,0.06605772369577068,0.0010080466777608876,
1980-08-01,,,,,,,,,-0.08296788757317408,-0.006592720205325309,0.056090602135501655,0.015457802835737056,
1980-09-01,,1.5170682835512441,-0.5897976892124406,27.499292131979853,0.1417964631249285,0.0,,,-0.07533202880793333,0.0031862775620869477,0.012683375228256466,-0.024238741072654335,
1980-10-01,,,,,,,,,-0.07001094154564669,0.03311370255483531,-0.038091457648800287,0.026554844150087575,
1980-11-01,,,,,,,,,-0.059108441803020995,0.043666356199931866,-0.034981973477858475,0.01557465662288493,
1980-12-01,,0.6261268478780163,-0.6428841238747761,0.2102714962111087,0.10354338624744408,25.197356321394047,,,-0.04259203518383181,0.08548061202797591,-0.07259708706759938,0.023863528663355282,
1981-01-01,,,,,,,,,-0.02881785535038972,0.09214726790408112,-0.16182907062174934,0.02075024847543716,
1981-02-01,,,,,,,,,-0.030433729428965606,0.11803575494056084,-0.08583720281512441,0.06320891914122129,
1981-03-01,,-26.904253111559083,-0.07326621953526935,-2.1504914337399,0.8632088683236798,3.2651830309016256,,,-0.04525285186569228,0.07370162801393754,-0.09908880776740148,0.0417621371632535,
1981-04-01,,,,,,,,,-0.055533787062749695,0.07991701802727591,-0.024627042375080066,0.017326878179432015,
1981-05-01,,,,,,,,,-0.042338885351675515,0.061902360262035105,-0.05618355116256879,0.03552405384232671,
1981-06-01,,27.412564869190764,0.0087102494642326,0.05414942930396194,-0.14301218641477353,-6.136996853646532,,,-0.0029469307960727775,0.07623207380182995,-0.05100126112861503,0.009130252279980766,
1981-07-01,,,,,,,,,0.051053982015691446,0.06097552882071555,-0.030031010601348385,0.05030928627612852,
1981-08-01,,,,,,,,,0.1033493459737489,0.0489273140986507,-0.001023674692170573,0.00611629521938184,
1981-09-01,,-27.412564869190764,-26.967517273450373,2.6728655876369185,0.8708007628003647,8.080352301627746,,,0.1485015787251971,-0.02532740072257922,0.07419858121910039,0.026314152764467025,
1981-10-01,,,,,,,,,0.18612322068811338,-0.10738869184737576,0.1206766837628308,-0.0031005419380818466,
1981-11-01,,,,,,,,,0.21184306119806884,-0.19474745099498103,0.10406665837733087,-0.027107179175160923,
1981-12-01,,23.87364833528453,24.954220022375587,-28.28608721139194,-29.8346832613268,-30.405894800276887,,,0.21822932844378862,-0.10805529615898513,0.03173282153269241,0.005145757321248112,
1982-01-01,,,,,,,,,0.20478907416232595,-0.021578129564495785,-0.0791682173898991,-0.03618791455446768,
1982-02-01,,,,,,,,,0.19096725701126083,0.05715513015393148,-0.09560567692519584,0.008643323817324244,
1982-03-01,,-23.87364833528453,-1.123601572025891,0.0,0.0,0.0,,,0.19671756198604307,0.03967881144468388,-0.061162765749159576,0.009224162654607682,
1982-04-01,,,,,,,,,0.2235533254744677,0.06210213007390253,0.011363444287937341,0.011295839800524732,
1982-05-01,,,,,,,,,0.2567511219608569,0.03078634875725972,-0.01139556218905824,0.00011278152080151926,
1982-06-01,,27.038099785966793,-1.809521130916325,23.305131447569213,0.0,0.0,,,0.278958203189168,0.0959694870364094,-0.08451806256970329,-0.010090496016303518,
1982-07-01,,,,,,,,,0.28974717354743795,0.06586950134042358,-0.133508324568556,-0.035999528339687004,
1982-08-01,,,,,,,,,0.29860837602956813,0.07976088925876079,-0.09195700588703559,-0.0437665660819313,
1982-09-01,,-0.9366484104573329,3.6623236250953273,-23.305131447569213,0.0,0.0,,,0.3086207888211234,0.02981851125520263,0.009470360239564712,-0.04510246793783068,
1982-10-01,,,,,,,,,0.3120752628957355,0.036377015719110006,0.006138412005920912,0.009227277151332203,
1982-11-01,,,,,,,,,0.30125215841735553,0.03771538563475496,0.03243934505935897,0.03325032200260125,
1982-12-01,,-0.8395520549840494,2.4311088789507034,27.011834044522203,28.515019187054282,0.0,,,0.2795695637584661,-0.043747112991175285,0.05550493725755956,0.07487969154914964,
1983-01-01,,,,,,,,,0.25409762899118604,-0.09945047705388466,0.15800416615094193,0.02374402141159493,
1983-02-01,,,,,,,,,0.22775488858539106,-0.08321154596839253,0.034527739731174734,-0.038503323832419056,
1983-03-01,,2.4716662076130547,-0.9003569206162363,1.1931382134801671,-28.515019187054282,28.926764128221492,,,0.20225539762916078,0.007847816652852169,0.013709054659507558,-0.027752135032645953,
1983-04-01,,,,,,,,,0.17511098476883724,0.04511278437049615,-0.06949525156387537,-0.027340748936385495,
1983-05-01,,,,,,,,,0.1426814641028713,0.019252801393859764,0.015178583166029824,0.025171749706885294,
1983-06-01,,-27.733565528138463,0.21921898758351352,0.15748137767019765,0.0,-28.926764128221492,,,0.10600294363571905,0.022045378099881163,-0.032847985517609146,-0.00048129795301576905,
1983-07-01,,,,,,,,,0.07124615779826726,0.02857919583688151,-0.04136302637252243,0.03771112845641511,
1983-08-01,,,,,,,,,0.04528244283780758,0.050230893444022096,-0.03176001150359298,0.023014792082431512,
1983-09-01,,27.142341057267004,-2.455840569291549,-28.362453635672566,27.37341224267893,28.002973566699822,,,0.028041145702733417,0.02339306793079421,-0.046979657549243825,0.061841004824891854,
1983-10-01,,,,,,,,,0.017763609261457702,-0.0029050239015717683,0.0411486310642033,0.015400574898279729,
1983-11-01,,,,,,,,,0.01188807954926041,0.003182632670591601,0.06727026222376864,0.07209184531366475,
1983-12-01,,-0.24563867669682954,-24.97755132115513,27.791128549440163,1.497553240032075,0.9074193232113605,,,0.015101381956924342,0.0165204208036015,0.04574156175916144,0.030422591847479197,2.1
